len_domain,max_len_labels_subdomain,character_entropy,number_numerical_characters,ratio_numerical_characters,max_len_cont_num_chars,max_len_cont_alpha_chars,max_len_cont_same_alpha_chars,ratio_vowels,max_length_continuous_consonants,number_distinct_A_records,ip_entropy_domain_name,number_distinct_NS_records,similarity_NS_domain_name,Class
14,11,3.0,0,0.0,0,11,1,0.2857142857142857,3,5,1.92,10,13.07,malicious
11,8,3.1,0,0.0,0,8,2,0.3636363636363636,2,0,0.0,4,1.0,malicious
11,8,2.9,0,0.0,0,8,2,0.3636363636363636,2,0,0.0,4,8.83,malicious
9,5,2.9,0,0.0,0,5,1,0.1111111111111111,5,50,2.82,0,0.0,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,3,18,3.68,10,10.96,malicious
14,8,3.2,1,0.0714285714285714,1,7,2,0.2857142857142857,2,4,2.0,0,0.0,malicious
10,8,3.1,3,0.3,3,5,1,0.4,2,0,0.0,2,1.0,malicious
10,7,2.9,0,0.0,0,7,1,0.4,2,1,0.0,4,8.33,malicious
18,15,3.5,0,0.0,0,15,2,0.3888888888888889,3,0,0.0,4,8.67,malicious
12,9,3.4,2,0.1666666666666666,2,6,1,0.3333333333333333,1,2,1.0,4,12.17,malicious
17,11,3.2,0,0.0,0,11,3,0.2941176470588235,3,1,0.0,0,0.0,malicious
13,6,3.1,0,0.0,0,6,1,0.3846153846153846,2,3,0.0,0,0.0,malicious
10,7,2.9,0,0.0,0,7,1,0.4,2,2,1.0,4,9.83,malicious
29,17,3.6,1,0.0344827586206896,1,16,2,0.3793103448275862,2,13,3.39,0,0.0,malicious
12,9,3.3,0,0.0,0,9,1,0.4166666666666667,2,0,0.0,4,8.83,malicious
12,9,2.7,0,0.0,0,9,1,0.25,3,3,0.92,4,6.67,malicious
8,6,2.8,0,0.0,0,6,1,0.25,2,1,0.0,2,1.0,malicious
9,6,2.7,0,0.0,0,6,1,0.2222222222222222,5,1,0.0,6,6.8,malicious
12,6,3.3,0,0.0,0,6,2,0.25,4,0,0.0,10,13.18,malicious
12,9,3.2,0,0.0,0,9,1,0.3333333333333333,3,0,0.0,8,13.96,malicious
13,10,3.3,0,0.0,0,10,2,0.2307692307692307,3,0,0.0,4,1.0,malicious
8,5,2.5,0,0.0,0,5,1,0.375,2,1,0.0,3,1.0,malicious
12,3,2.8,8,0.6666666666666666,3,3,1,0.1666666666666666,1,19,0.0,0,0.0,malicious
4,2,2.0,2,0.5,2,2,1,0.25,1,2,1.0,6,4.87,malicious
17,14,3.6,0,0.0,0,14,1,0.4117647058823529,3,1,0.0,2,3.0,malicious
13,10,3.0,0,0.0,0,10,1,0.4615384615384615,2,7,2.13,4,8.83,malicious
7,4,2.8,0,0.0,0,4,1,0.2857142857142857,2,0,0.0,2,3.0,malicious
13,10,3.4,0,0.0,0,10,1,0.3846153846153846,2,0,0.0,2,1.0,malicious
12,10,2.8,0,0.0,0,10,2,0.4166666666666667,3,0,0.0,4,6.83,malicious
12,9,3.0,0,0.0,0,9,2,0.4166666666666667,3,0,0.0,4,1.0,malicious
19,8,3.6,0,0.0,0,8,1,0.3684210526315789,2,25,1.83,0,0.0,malicious
22,12,3.2,0,0.0,0,12,2,0.4545454545454545,2,76,2.04,0,0.0,malicious
8,5,3.0,0,0.0,0,5,1,0.25,2,5,1.92,10,7.64,malicious
18,15,2.9,0,0.0,0,15,2,0.3888888888888889,2,0,0.0,3,1.0,malicious
16,13,3.4,0,0.0,0,13,1,0.375,2,8,2.75,10,10.89,malicious
13,10,3.2,0,0.0,0,10,2,0.3076923076923077,3,1,0.0,4,1.0,malicious
21,6,3.4,1,0.0476190476190476,1,6,1,0.2857142857142857,5,6,1.46,0,0.0,malicious
15,8,3.2,0,0.0,0,8,1,0.2666666666666666,3,3,0.92,0,0.0,malicious
9,6,2.9,2,0.2222222222222222,2,4,2,0.3333333333333333,1,0,0.0,8,4.36,malicious
10,7,2.4,0,0.0,0,7,1,0.3,3,1,0.0,6,10.93,malicious
12,10,2.9,0,0.0,0,10,2,0.5833333333333334,2,0,0.0,3,10.33,malicious
9,6,3.2,0,0.0,0,6,1,0.2222222222222222,3,0,0.0,5,9.9,malicious
8,5,2.4,0,0.0,0,5,2,0.5,1,24,2.32,9,4.22,malicious
16,13,3.8,0,0.0,0,13,1,0.3125,4,5,0.0,2,4.0,malicious
12,9,3.3,0,0.0,0,9,2,0.3333333333333333,3,0,0.0,9,10.06,malicious
11,7,3.3,0,0.0,0,7,1,0.4545454545454545,2,72,2.88,15,11.54,malicious
11,8,3.5,0,0.0,0,8,1,0.1818181818181818,7,0,0.0,12,6.94,malicious
18,15,3.6,0,0.0,0,15,1,0.3888888888888889,3,0,0.0,4,8.5,malicious
13,10,2.9,0,0.0,0,10,2,0.3846153846153846,3,0,0.0,4,8.67,malicious
11,8,3.3,0,0.0,0,8,1,0.2727272727272727,4,1,0.0,2,1.0,malicious
10,7,2.9,0,0.0,0,7,1,0.4,3,0,0.0,4,3.5,malicious
15,12,3.4,3,0.2,3,9,1,0.3333333333333333,1,0,0.0,4,8.17,malicious
20,14,3.5,0,0.0,0,14,2,0.4,2,3,1.58,3,1.0,malicious
7,4,2.2,4,0.5714285714285714,4,3,1,0.1428571428571428,1,0,0.0,4,4.83,malicious
9,6,2.9,0,0.0,0,6,1,0.1111111111111111,6,0,0.0,8,13.86,malicious
12,9,3.1,0,0.0,0,9,1,0.25,3,1,0.0,2,1.0,malicious
9,6,2.9,2,0.2222222222222222,2,3,1,0.2222222222222222,1,0,0.0,4,1.0,malicious
10,7,2.9,0,0.0,0,7,1,0.4,2,0,0.0,10,12.98,malicious
12,9,3.3,1,0.0833333333333333,1,6,2,0.4166666666666667,2,1,0.0,4,8.33,malicious
17,13,3.1,0,0.0,0,13,1,0.4117647058823529,2,12,3.25,0,0.0,malicious
15,6,3.4,0,0.0,0,6,1,0.3333333333333333,2,22,1.54,0,0.0,malicious
11,8,2.7,0,0.0,0,8,1,0.3636363636363636,3,1,0.0,10,11.84,malicious
9,6,2.6,0,0.0,0,6,1,0.4444444444444444,1,1,0.0,4,2.67,malicious
7,4,2.8,0,0.0,0,4,1,0.2857142857142857,2,1,0.0,6,11.07,malicious
12,9,2.7,0,0.0,0,9,1,0.5,1,1,0.0,4,8.83,malicious
11,8,3.1,0,0.0,0,8,1,0.2727272727272727,3,0,0.0,4,1.0,malicious
14,11,3.4,0,0.0,0,11,1,0.3571428571428571,2,1,0.0,2,1.0,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,2,2,0.0,8,14.25,malicious
16,13,3.5,0,0.0,0,13,2,0.3125,2,1,0.0,3,1.0,malicious
19,16,3.2,0,0.0,0,16,2,0.4736842105263157,2,0,0.0,8,10.96,malicious
12,9,3.6,0,0.0,0,9,1,0.3333333333333333,3,4,1.0,2,4.0,malicious
14,11,3.0,0,0.0,0,11,2,0.3571428571428571,4,0,0.0,2,1.0,malicious
14,11,3.7,0,0.0,0,11,1,0.3571428571428571,2,2,1.0,6,12.0,malicious
14,11,3.7,0,0.0,0,11,1,0.4285714285714285,2,2,1.0,3,10.67,malicious
6,3,2.6,0,0.0,0,3,1,0.3333333333333333,2,2,1.0,8,9.64,malicious
9,6,2.6,0,0.0,0,6,2,0.2222222222222222,4,1,0.0,2,1.0,malicious
14,12,2.8,0,0.0,0,12,2,0.4285714285714285,2,0,0.0,2,6.0,malicious
23,14,3.7,0,0.0,0,14,1,0.4347826086956521,3,1,0.0,0,0.0,malicious
8,5,2.8,0,0.0,0,5,1,0.625,1,0,0.0,2,1.0,malicious
10,7,2.7,0,0.0,0,7,2,0.4,2,2,1.0,5,11.1,malicious
9,6,2.7,0,0.0,0,6,1,0.4444444444444444,1,0,0.0,8,11.14,malicious
15,9,3.1,0,0.0,0,9,3,0.2,3,1,0.0,0,0.0,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,2,1,0.0,16,8.84,malicious
10,7,2.6,0,0.0,0,7,1,0.3,2,0,0.0,10,9.44,malicious
13,10,3.4,0,0.0,0,10,2,0.3076923076923077,3,1,0.0,8,8.86,malicious
6,3,2.6,1,0.1666666666666666,1,3,1,0.1666666666666666,2,0,0.0,12,10.23,malicious
15,12,3.1,0,0.0,0,12,2,0.3333333333333333,3,0,0.0,4,8.33,malicious
10,7,2.3,0,0.0,0,7,1,0.4,2,3,0.92,10,10.29,malicious
13,7,3.2,0,0.0,0,7,1,0.3076923076923077,3,2,1.0,0,0.0,malicious
13,10,3.0,0,0.0,0,10,1,0.3076923076923077,3,3,1.58,6,11.8,malicious
8,5,3.0,0,0.0,0,5,1,0.125,5,0,0.0,8,10.79,malicious
10,5,2.9,0,0.0,0,5,2,0.5,2,5,1.52,0,0.0,malicious
10,7,3.1,0,0.0,0,7,1,0.3,2,32,4.56,2,4.0,malicious
21,18,3.6,0,0.0,0,18,2,0.3333333333333333,3,1,0.0,2,2.0,malicious
14,11,3.5,0,0.0,0,11,2,0.2857142857142857,6,2,0.0,9,8.11,malicious
10,7,3.3,0,0.0,0,7,1,0.4,2,0,0.0,14,5.24,malicious
18,11,3.4,3,0.1666666666666666,3,11,1,0.4444444444444444,1,1,0.0,0,0.0,malicious
11,8,3.3,0,0.0,0,8,2,0.4545454545454545,2,2,1.0,4,8.17,malicious
7,4,2.8,1,0.1428571428571428,1,3,1,0.4285714285714285,1,4,0.0,2,3.0,malicious
14,8,3.4,0,0.0,0,8,1,0.2857142857142857,4,1,0.0,0,0.0,malicious
13,10,3.4,0,0.0,0,10,2,0.3076923076923077,3,0,0.0,7,8.14,malicious
16,13,3.1,0,0.0,0,13,2,0.4375,3,0,0.0,3,1.0,malicious
11,8,3.1,0,0.0,0,8,2,0.2727272727272727,2,3,0.92,2,5.0,malicious
20,9,3.2,0,0.0,0,9,2,0.35,4,7,2.52,0,0.0,malicious
17,14,3.6,0,0.0,0,14,1,0.2941176470588235,6,0,0.0,18,13.03,malicious
11,6,3.1,0,0.0,0,6,1,0.2727272727272727,3,5,1.92,0,0.0,malicious
6,4,2.3,0,0.0,0,4,2,0.1666666666666666,2,1,0.0,3,1.0,malicious
8,5,3.0,0,0.0,0,5,1,0.375,2,0,0.0,4,8.0,malicious
12,9,3.3,0,0.0,0,9,2,0.25,3,0,0.0,4,8.67,malicious
17,12,3.4,2,0.1176470588235294,2,10,2,0.2352941176470588,2,1,0.0,4,2.83,malicious
10,8,3.1,0,0.0,0,8,1,0.5,1,0,0.0,4,1.0,malicious
10,4,2.7,0,0.0,0,4,1,0.3,3,1,0.0,0,0.0,malicious
14,11,3.2,0,0.0,0,11,1,0.3571428571428571,2,31,1.48,8,7.14,malicious
11,8,3.0,0,0.0,0,8,1,0.3636363636363636,2,5,0.0,4,8.33,malicious
8,5,2.8,0,0.0,0,5,1,0.375,2,0,0.0,8,10.68,malicious
10,7,2.6,0,0.0,0,7,1,0.4,2,1,0.0,12,8.91,malicious
15,10,3.4,0,0.0,0,10,1,0.4,2,2,1.0,0,0.0,malicious
8,6,3.0,0,0.0,0,6,1,0.25,2,0,0.0,9,7.56,malicious
8,5,3.0,0,0.0,0,5,1,0.25,2,0,0.0,3,1.0,malicious
9,6,2.7,0,0.0,0,6,1,0.1111111111111111,6,0,0.0,10,7.67,malicious
15,12,3.4,0,0.0,0,12,1,0.2,5,0,0.0,8,10.5,malicious
15,12,2.6,0,0.0,0,12,2,0.4,2,1,0.0,4,8.5,malicious
10,7,3.1,0,0.0,0,7,2,0.3,3,0,0.0,4,9.0,malicious
13,10,3.0,0,0.0,0,10,1,0.3076923076923077,3,1,0.0,5,10.0,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,2,2,1.0,2,1.0,malicious
12,9,3.1,0,0.0,0,9,1,0.25,3,8,2.5,10,13.98,malicious
14,11,3.5,0,0.0,0,11,1,0.3571428571428571,2,3,1.58,3,1.0,malicious
16,8,3.0,0,0.0,0,8,1,0.375,2,1,0.0,0,0.0,malicious
11,7,3.3,0,0.0,0,7,1,0.3636363636363636,2,2,1.0,0,0.0,malicious
13,10,3.2,1,0.0769230769230769,1,5,2,0.3076923076923077,2,3,0.92,12,10.23,malicious
19,10,3.5,0,0.0,0,10,1,0.3684210526315789,2,1,0.0,0,0.0,malicious
16,13,3.5,0,0.0,0,13,1,0.3125,2,4,2.0,4,5.33,malicious
10,7,2.9,0,0.0,0,7,1,0.3,3,3,1.58,11,8.11,malicious
16,13,3.1,0,0.0,0,13,2,0.375,2,2,1.0,4,8.5,malicious
20,17,3.6,0,0.0,0,17,1,0.35,4,3,0.92,6,4.27,malicious
11,8,2.8,0,0.0,0,8,1,0.4545454545454545,2,10,1.3,4,8.5,malicious
9,6,2.9,2,0.2222222222222222,2,4,1,0.3333333333333333,1,1,0.0,8,1.36,malicious
11,5,3.0,2,0.1818181818181818,2,5,1,0.2727272727272727,2,14,2.66,0,0.0,malicious
15,9,3.0,0,0.0,0,9,2,0.4666666666666667,2,6,2.25,0,0.0,malicious
16,13,3.0,0,0.0,0,13,2,0.4375,2,1,0.0,6,12.27,malicious
9,3,2.1,0,0.0,0,3,3,0.1111111111111111,3,9,2.28,0,0.0,malicious
14,11,3.1,0,0.0,0,11,1,0.2857142857142857,4,0,0.0,9,9.39,malicious
12,9,3.3,0,0.0,0,9,1,0.4166666666666667,2,0,0.0,5,1.0,malicious
9,6,2.9,0,0.0,0,6,2,0.2222222222222222,3,0,0.0,2,1.0,malicious
15,9,3.5,0,0.0,0,9,1,0.2666666666666666,3,2,0.0,0,0.0,malicious
22,10,3.5,0,0.0,0,10,1,0.3636363636363636,3,4,0.0,0,0.0,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,3,0,0.0,10,3.58,malicious
7,5,2.5,0,0.0,0,5,1,0.4285714285714285,1,0,0.0,4,1.0,malicious
13,7,3.1,0,0.0,0,7,1,0.3846153846153846,3,29,4.72,0,0.0,malicious
8,5,3.0,0,0.0,0,5,1,0.125,5,0,0.0,10,7.67,malicious
15,13,3.5,0,0.0,0,13,1,0.4666666666666667,4,3,0.0,4,6.67,malicious
9,6,3.2,0,0.0,0,6,1,0.2222222222222222,3,2,1.0,10,7.82,malicious
9,6,2.9,0,0.0,0,6,2,0.3333333333333333,2,0,0.0,4,8.83,malicious
9,6,2.7,1,0.1111111111111111,1,4,2,0.3333333333333333,3,1,0.0,4,8.17,malicious
15,8,3.2,0,0.0,0,8,1,0.4,2,2,0.0,0,0.0,malicious
12,9,3.0,0,0.0,0,9,1,0.25,4,7,2.24,6,8.33,malicious
12,9,3.1,0,0.0,0,9,1,0.4166666666666667,2,1,0.0,4,8.17,malicious
13,10,3.0,0,0.0,0,10,1,0.3076923076923077,3,1,0.0,4,8.5,malicious
15,12,3.5,0,0.0,0,12,1,0.4666666666666667,2,2,1.0,6,1.0,malicious
10,8,2.9,0,0.0,0,8,1,0.4,3,1,0.0,2,1.0,malicious
16,13,3.3,0,0.0,0,13,1,0.375,3,0,0.0,4,2.83,malicious
8,6,2.5,0,0.0,0,6,1,0.375,2,2,1.0,5,9.0,malicious
12,9,3.1,0,0.0,0,9,1,0.5,1,1,0.0,4,8.17,malicious
26,15,3.6,0,0.0,0,15,1,0.3076923076923077,4,28,4.66,0,0.0,malicious
8,5,2.8,1,0.125,1,4,2,0.25,3,1,0.0,5,1.0,malicious
12,5,2.9,1,0.0833333333333333,1,5,1,0.25,2,4,0.81,5,2.9,malicious
12,7,3.1,0,0.0,0,7,1,0.4166666666666667,2,1,0.0,0,0.0,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,2,0,0.0,2,1.0,malicious
13,6,3.1,0,0.0,0,6,1,0.5384615384615384,1,8,1.5,0,0.0,malicious
12,9,2.9,0,0.0,0,9,2,0.5,1,7,2.81,5,1.0,malicious
8,3,3.0,0,0.0,0,3,1,0.25,2,1,0.0,2,9.0,malicious
7,5,2.5,0,0.0,0,5,1,0.4285714285714285,2,2,0.0,12,10.71,malicious
11,8,2.7,0,0.0,0,8,2,0.2727272727272727,4,0,0.0,2,2.0,malicious
10,6,3.1,4,0.4,4,2,1,0.2,2,0,0.0,4,4.0,malicious
15,6,3.5,5,0.3333333333333333,3,6,1,0.4,1,31,0.21,0,0.0,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,4,0,0.0,3,1.0,malicious
7,4,2.2,4,0.5714285714285714,4,3,1,0.1428571428571428,2,2,1.0,2,1.0,malicious
14,11,3.2,0,0.0,0,11,1,0.4285714285714285,3,4,1.0,2,3.0,malicious
17,14,3.1,0,0.0,0,14,2,0.4117647058823529,3,0,0.0,6,13.8,malicious
15,12,3.5,0,0.0,0,12,1,0.4,3,1,0.0,5,1.0,malicious
17,14,2.9,0,0.0,0,14,2,0.2941176470588235,3,0,0.0,10,10.93,malicious
6,3,1.8,0,0.0,0,3,3,0.1666666666666666,3,2,1.0,6,6.73,malicious
9,6,2.3,2,0.2222222222222222,2,3,1,0.2222222222222222,1,0,0.0,4,1.0,malicious
17,14,3.3,0,0.0,0,14,1,0.4705882352941176,2,2,1.0,2,1.0,malicious
13,10,3.0,0,0.0,0,10,1,0.3076923076923077,2,1,0.0,2,1.0,malicious
13,8,2.8,0,0.0,0,8,1,0.3076923076923077,2,1,0.0,2,1.0,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,3,0,0.0,5,1.0,malicious
7,4,2.5,0,0.0,0,4,1,0.4285714285714285,2,2,1.0,11,2.84,malicious
7,3,2.1,1,0.1428571428571428,1,2,2,0.2857142857142857,2,6,1.25,0,0.0,malicious
5,3,2.3,0,0.0,0,3,1,0.0,3,0,0.0,4,8.0,malicious
13,10,2.9,0,0.0,0,10,2,0.3846153846153846,2,0,0.0,6,2.8,malicious
9,7,2.9,0,0.0,0,7,1,0.4444444444444444,2,8,0.81,2,5.0,malicious
10,4,2.6,0,0.0,0,4,3,0.3,3,4,1.5,0,0.0,malicious
14,11,2.8,0,0.0,0,11,2,0.4285714285714285,2,0,0.0,4,9.0,malicious
17,8,3.7,2,0.1176470588235294,2,8,2,0.2352941176470588,3,6,2.25,0,0.0,malicious
11,9,2.7,0,0.0,0,9,2,0.5454545454545454,2,3,0.92,2,5.0,malicious
11,8,2.9,0,0.0,0,8,1,0.2727272727272727,2,0,0.0,4,9.0,malicious
8,6,3.0,0,0.0,0,6,1,0.25,3,0,0.0,2,2.0,malicious
9,3,2.1,0,0.0,0,3,3,0.1111111111111111,3,3,1.58,0,0.0,malicious
21,16,3.7,0,0.0,0,16,2,0.4285714285714285,2,0,0.0,4,4.17,malicious
15,12,3.1,0,0.0,0,12,1,0.3333333333333333,3,0,0.0,2,1.0,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,3,16,3.38,13,10.13,malicious
18,15,3.4,0,0.0,0,15,2,0.5,2,1,0.0,8,11.43,malicious
13,5,3.0,0,0.0,0,5,2,0.4615384615384615,2,5,0.97,0,0.0,malicious
10,7,3.3,0,0.0,0,7,1,0.4,2,0,0.0,8,3.86,malicious
14,11,3.7,0,0.0,0,11,1,0.3571428571428571,3,2,1.0,2,2.0,malicious
11,5,2.8,0,0.0,0,5,3,0.1818181818181818,3,2,0.0,0,0.0,malicious
14,6,3.5,0,0.0,0,6,1,0.4285714285714285,2,1,0.0,0,0.0,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,2,1,0.0,2,1.0,malicious
11,8,3.1,0,0.0,0,8,2,0.3636363636363636,2,0,0.0,2,1.0,malicious
14,11,3.0,0,0.0,0,11,2,0.3571428571428571,2,0,0.0,4,9.0,malicious
15,10,3.1,1,0.0666666666666666,1,10,1,0.2666666666666666,3,3,1.58,0,0.0,malicious
13,10,3.3,0,0.0,0,10,1,0.4615384615384615,2,0,0.0,4,8.5,malicious
8,5,2.8,0,0.0,0,5,1,0.375,2,4,0.0,9,11.56,malicious
10,8,3.1,0,0.0,0,8,1,0.4,2,1,0.0,2,2.0,malicious
16,13,3.2,0,0.0,0,13,2,0.4375,1,0,0.0,4,3.0,malicious
9,6,2.5,0,0.0,0,6,1,0.3333333333333333,3,0,0.0,8,9.86,malicious
13,10,3.0,0,0.0,0,10,1,0.4615384615384615,2,0,0.0,6,8.4,malicious
11,8,2.7,0,0.0,0,8,2,0.2727272727272727,4,0,0.0,4,9.0,malicious
10,7,2.6,0,0.0,0,7,1,0.4,2,1,0.0,2,6.0,malicious
12,9,3.0,0,0.0,0,9,1,0.4166666666666667,2,0,0.0,13,13.77,malicious
3,2,1.6,0,0.0,0,2,1,0.3333333333333333,1,1,0.0,2,1.0,malicious
13,8,3.0,2,0.1538461538461538,2,8,1,0.3846153846153846,2,1,0.0,0,0.0,malicious
10,7,2.7,0,0.0,0,7,1,0.2,4,12,0.92,6,1.0,malicious
21,11,4.0,0,0.0,0,11,2,0.3809523809523809,3,1,0.0,0,0.0,malicious
15,7,3.3,0,0.0,0,7,2,0.3333333333333333,3,2,1.0,0,0.0,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,2,0,0.0,4,2.67,malicious
13,10,3.2,0,0.0,0,10,1,0.3076923076923077,4,1,0.0,8,3.93,malicious
6,3,2.3,0,0.0,0,3,1,0.5,2,1,0.0,2,1.0,malicious
17,8,3.5,0,0.0,0,8,2,0.4117647058823529,2,2,1.0,0,0.0,malicious
23,10,3.1,0,0.0,0,10,1,0.4782608695652174,2,2,1.0,0,0.0,malicious
11,8,3.1,0,0.0,0,8,1,0.4545454545454545,1,4,2.0,15,8.28,malicious
8,5,2.8,0,0.0,0,5,1,0.375,2,1,0.0,11,8.82,malicious
6,3,2.6,1,0.1666666666666666,1,3,1,0.3333333333333333,1,6,0.92,2,3.0,malicious
23,20,3.5,0,0.0,0,20,1,0.3043478260869565,3,0,0.0,3,1.0,malicious
9,6,2.5,0,0.0,0,6,1,0.3333333333333333,2,1,0.0,4,1.0,malicious
7,4,2.8,1,0.1428571428571428,1,3,1,0.1428571428571428,3,0,0.0,2,2.0,malicious
17,8,3.1,5,0.2941176470588235,3,8,2,0.2941176470588235,3,1,0.0,0,0.0,malicious
22,19,3.3,0,0.0,0,19,2,0.4090909090909091,3,2,1.0,7,11.43,malicious
8,5,2.5,0,0.0,0,5,1,0.25,3,0,0.0,6,9.27,malicious
15,12,3.2,0,0.0,0,12,1,0.3333333333333333,3,3,0.92,10,10.11,malicious
8,6,2.8,0,0.0,0,6,1,0.5,1,1,0.0,4,1.0,malicious
7,4,2.5,0,0.0,0,4,1,0.4285714285714285,1,0,0.0,7,1.43,malicious
17,14,3.3,0,0.0,0,14,1,0.3529411764705882,3,0,0.0,2,4.0,malicious
9,6,3.2,0,0.0,0,6,1,0.3333333333333333,3,0,0.0,4,1.0,malicious
14,11,3.3,0,0.0,0,11,1,0.2857142857142857,5,1,0.0,2,1.0,malicious
18,15,3.4,0,0.0,0,15,1,0.4444444444444444,2,0,0.0,6,11.6,malicious
18,11,3.4,1,0.0555555555555555,1,11,1,0.3333333333333333,3,4,2.0,0,0.0,malicious
19,11,3.5,0,0.0,0,11,2,0.2631578947368421,4,1,0.0,0,0.0,malicious
13,7,2.7,0,0.0,0,7,3,0.3076923076923077,3,1,0.0,0,0.0,malicious
17,11,3.4,0,0.0,0,11,4,0.2352941176470588,3,1,0.0,0,0.0,malicious
18,11,3.7,0,0.0,0,11,1,0.3333333333333333,3,1,0.0,0,0.0,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,2,10,2.32,4,8.67,malicious
15,12,3.1,0,0.0,0,12,1,0.3333333333333333,3,1,0.0,2,2.0,malicious
20,12,3.4,0,0.0,0,12,1,0.4,2,2,0.0,3,1.0,malicious
8,5,2.5,0,0.0,0,5,1,0.25,3,0,0.0,3,5.67,malicious
10,7,3.1,0,0.0,0,7,1,0.4,2,4,0.0,4,4.83,malicious
11,8,2.6,0,0.0,0,8,1,0.4545454545454545,2,0,0.0,9,10.67,malicious
13,10,3.2,1,0.0769230769230769,1,6,1,0.3076923076923077,2,0,0.0,6,6.2,malicious
23,11,3.5,0,0.0,0,11,2,0.3043478260869565,3,1,0.0,0,0.0,malicious
12,7,3.4,0,0.0,0,7,1,0.3333333333333333,2,13,0.0,3,1.0,malicious
20,17,3.8,0,0.0,0,17,1,0.35,3,2,0.0,2,3.0,malicious
11,7,3.3,0,0.0,0,7,1,0.2727272727272727,3,2,0.0,2,3.0,malicious
12,10,3.1,0,0.0,0,10,2,0.3333333333333333,2,4,1.5,7,9.52,malicious
12,9,3.1,0,0.0,0,9,2,0.4166666666666667,2,1,0.0,2,1.0,malicious
18,8,3.5,0,0.0,0,8,1,0.4444444444444444,2,1,0.0,0,0.0,malicious
14,6,3.3,0,0.0,0,6,1,0.3571428571428571,2,20,1.65,0,0.0,malicious
16,13,3.3,0,0.0,0,13,1,0.375,2,0,0.0,7,7.1,malicious
7,4,2.5,0,0.0,0,4,1,0.4285714285714285,1,0,0.0,8,10.18,malicious
25,10,3.5,0,0.0,0,10,1,0.32,3,5,0.0,0,0.0,malicious
9,6,3.2,0,0.0,0,6,1,0.4444444444444444,3,2,1.0,6,14.0,malicious
8,5,1.8,3,0.375,3,3,2,0.375,1,1,0.0,12,11.83,malicious
10,7,2.9,0,0.0,0,7,1,0.4,2,0,0.0,2,1.0,malicious
9,5,2.9,0,0.0,0,5,1,0.3333333333333333,2,1,0.0,6,7.53,malicious
17,12,2.9,0,0.0,0,12,1,0.3529411764705882,2,19,3.89,0,0.0,malicious
11,8,2.9,0,0.0,0,8,1,0.4545454545454545,3,1,0.0,2,1.0,malicious
5,3,2.3,1,0.2,1,2,1,0.4,1,2,1.0,5,9.2,malicious
16,13,3.3,0,0.0,0,13,2,0.3125,4,0,0.0,4,8.5,malicious
13,10,3.2,1,0.0769230769230769,1,6,1,0.3076923076923077,2,0,0.0,4,6.67,malicious
13,10,3.3,0,0.0,0,10,1,0.3846153846153846,2,0,0.0,4,1.0,malicious
10,7,2.9,0,0.0,0,7,1,0.4,1,3,0.92,9,11.94,malicious
10,8,2.9,0,0.0,0,8,1,0.4,2,0,0.0,2,1.0,malicious
8,5,2.4,0,0.0,0,5,1,0.375,2,4,1.5,2,1.0,malicious
10,7,3.1,0,0.0,0,7,1,0.4,1,2,0.0,5,9.9,malicious
7,5,2.2,0,0.0,0,5,1,0.4285714285714285,2,1,0.0,8,8.86,malicious
20,9,3.5,0,0.0,0,9,1,0.4,2,3,0.0,0,0.0,malicious
16,9,3.2,0,0.0,0,9,2,0.3125,3,1,0.0,0,0.0,malicious
11,5,2.6,0,0.0,0,5,3,0.2727272727272727,3,2,0.0,0,0.0,malicious
5,3,2.3,0,0.0,0,3,1,0.4,1,0,0.0,4,12.5,malicious
6,4,2.6,0,0.0,0,4,1,0.5,1,0,0.0,3,6.0,malicious
9,6,2.7,0,0.0,0,6,2,0.2222222222222222,3,1,0.0,2,1.0,malicious
27,17,3.7,0,0.0,0,17,2,0.3333333333333333,4,4,1.0,0,0.0,malicious
12,9,3.3,0,0.0,0,9,2,0.3333333333333333,3,0,0.0,2,3.0,malicious
13,10,2.8,0,0.0,0,10,1,0.3076923076923077,2,0,0.0,4,8.33,malicious
15,10,3.1,1,0.0666666666666666,1,10,2,0.3333333333333333,3,3,1.58,0,0.0,malicious
19,11,3.5,0,0.0,0,11,2,0.4210526315789473,2,2,1.0,0,0.0,malicious
18,11,3.4,0,0.0,0,11,1,0.3333333333333333,2,1,0.0,0,0.0,malicious
18,10,3.4,1,0.0555555555555555,1,10,1,0.2222222222222222,3,3,1.58,0,0.0,malicious
16,10,3.2,0,0.0,0,10,1,0.375,2,22,4.28,0,0.0,malicious
10,7,2.8,0,0.0,0,7,1,0.4,2,0,0.0,4,3.0,malicious
14,10,3.4,0,0.0,0,10,1,0.2857142857142857,3,0,0.0,4,8.5,malicious
